player_id,player_name,vaep_value,offensive_value,defensive_value,count,minutes_played,vaep_rating,offensive_rating,defensive_rating
2941,Ismaïla Sarr,0.11783714,0.02598196,0.091855176,187,281,0.03774143368323927,0.008321624633680458,0.02941980735262942
2948,Nabil Fekir,-0.06478842,0.05176159,-0.116550006,121,97,-0.06011296793357613,0.04802621762777112,-0.10813918556134726
2954,Youri Tielemans,0.43964216,0.43542105,0.00422112,255,187,0.21159248556045288,0.20956092467282544,0.0020315549909112286
2974,Saîf-Eddine Khaoui,-0.1940641,-0.17212129,-0.021942822,83,93,-0.18780396574287003,-0.16656898170389156,-0.021234989166259766
2995,Ángel Di María,0.4711092,0.5324195,-0.061310258,198,240,0.17666595776875813,0.19965731302897136,-0.022991347312927245
2999,Presnel Kimpembe,0.20425962,0.16376221,0.04049741,145,93,0.19767059818390878,0.15847955724244478,0.03919104350510464
3009,Kylian Mbappé,3.0738716,3.3369753,-0.26310375,495,550,0.5029971590909091,0.5460505260120738,-0.04305334264581854
3027,Zanka,0.18104711,0.99958444,-0.81853735,202,236,0.06904339386244952,0.38119746062715176,-0.31215409101065944
3034,Kamil Glik,0.0005081259,-0.07928182,0.079789944,155,109,0.0004195534718146018,-0.06546205555627105,0.06588160663569739
3037,Mousa Dembélé,0.054085255,0.1258042,-0.07171895,232,189,0.025754883175804502,0.0599067627437531,-0.03415188209089653
3043,Christian Eriksen,-0.1046423,0.731303,-0.83594525,385,409,-0.023026424398632096,0.16092241655643527,-0.18394882463301307
3054,Fernandinho,0.29471797,0.24304943,0.05166854,234,182,0.14573964967832462,0.12018927899035779,0.02555037592793559
3058,Javier Hernández,0.6758401,0.68704826,-0.011208147,180,341,0.17837421495543895,0.1813323840367829,-0.0029581620895967457
3063,Danilo,0.22929302,0.2187126,0.010580427,108,96,0.21496220429738364,0.20504305760065714,0.009919150422016779
3064,David Silva,-0.24060412,-0.122117795,-0.11848631,415,328,-0.06601942457803865,-0.03350793152320676,-0.032511487239744605
3077,Jan Vertonghen,1.5664684,1.4485644,0.11790392,662,566,0.2490850657540581,0.23033710924559683,0.01874797335783079
3083,Son Heung-Min,1.8837479,1.9889688,-0.105220824,229,288,0.5886712074279785,0.6215527852376302,-0.03288150827089945
3089,Kevin De Bruyne,2.4124305,2.7679746,-0.35554415,716,566,0.38360202101852364,0.44013731723960636,-0.05653528948133489
5510,Lucas Biglia,0.041000832,0.029864002,0.011136833,97,53,0.06962405510668485,0.05071245499376981,0.018911602362146916
5511,Ragnar Sigurdsson,0.403039,0.19535142,0.20768759,97,228,0.15909434201424583,0.07711240701508104,0.08198194336472896
5512,Emil Hallfredsson,0.10051278,-0.099436,0.19994877,150,189,0.04786322861121445,-0.047350474766322544,0.095213703377537
5513,Eduardo Salvio,-0.045468595,-0.007808351,-0.037660237,211,150,-0.027281157175699868,-0.004685010512669881,-0.022596143086751303
5514,Alfred Finnbogason,-0.008316953,-0.030647472,0.02233053,129,268,-0.002793006487746737,-0.010292061229250324,0.007499058744800624
5515,Aron Einar Gunnarsson,0.6659244,0.5872553,0.078669064,171,255,0.23503213022269454,0.20726657942229626,0.027765552670347925
5516,Pione Sisto,0.29672983,0.27621254,0.020517295,233,241,0.11081196955130802,0.10314991266400982,0.007662060349808689
5517,William Kvist,0.027785182,0.019215966,0.008569216,37,35,0.07144761085510254,0.04941248212541852,0.022035127026694162
5518,Miguel Trauco,0.47929364,0.5718231,-0.092529476,370,283,0.15242554357953292,0.18185187565564268,-0.02942633544598367
5519,Christian Cueva,-0.2163739,-0.2024766,-0.013897297,306,270,-0.07212463661476418,-0.0674922024762189,-0.004632432372481734
5520,Lasse Schöne,-0.6718614,0.13508187,-0.8069433,258,236,-0.25621832831431246,0.05151427398293705,-0.3077325982562566
5521,Luis Advíncula,0.43533656,0.21487705,0.2204595,314,283,0.13844625520200696,0.06833545563498993,0.07011079956701703
5522,Nicolai Jørgensen,-1.5179294,-0.65590465,-0.8620248,125,225,-0.6071717664930556,-0.2623618570963542,-0.34480990939670136
5523,Renato Tapia,-0.17014132,0.11737515,-0.28751647,92,148,-0.1034643198992755,0.07137678120587324,-0.17484109466140335
5524,Jens Stryger Larsen,0.07908034,0.043288987,0.035791364,208,281,0.025328223815592157,0.013864799750657268,0.01146342576186428
5525,Edison Flores,-0.37952828,-0.13207532,-0.24745294,232,249,-0.13717890360269203,-0.04773806759631299,-0.08944082451632702
5526,Pedro Aquino,0.06528714,0.09519547,-0.029908331,214,152,0.03865686215852436,0.05636574092664217,-0.017708880336661088
5527,Thomas Delaney,0.06903535,0.0040777465,0.06495761,380,376,0.016524418871453467,0.0009760563360883835,0.015548364913209956
5528,Pedro Gallese,1.0157148,0.24449018,0.7712246,119,283,0.3230188322572742,0.07775306027685375,0.2452657854599161
5529,Yoshimar Yotún,0.6223729,0.6488561,-0.02648322,272,185,0.3027760273701436,0.3156597240551098,-0.012883727614944046
5530,Christian Ramos,0.18335144,0.33162242,-0.148271,230,283,0.058309642670432586,0.10546296055662337,-0.047153321256064695
5531,Jefferson Farfán,-0.1997789,-0.18856308,-0.011215821,88,133,-0.1351887265542396,-0.12759907084300107,-0.007589653022307202
5532,Alberto Rodríguez,-0.08343598,-0.09363865,0.010202674,105,140,-0.05363741602216448,-0.06019627707345145,0.006558861902781895
5533,Raúl Ruidíaz,0.017287891,0.018854374,-0.0015664813,7,24,0.0648295929034551,0.07070390383402507,-0.005874304721752803
5534,Simon Kjær,0.3734267,0.7531701,-0.37974337,441,409,0.08217213264595909,0.1657342514373854,-0.08356210946453813
5535,Paolo Guerrero,0.24506062,0.29652673,-0.051466122,121,222,0.09934890162837398,0.12021354297259906,-0.020864643492140213
5536,Yussuf Poulsen,-0.28535768,0.7605592,-1.0459169,228,281,-0.0913957005293768,0.24359546267689336,-0.3349911835694228
5537,Fabian Schär,0.34213093,0.30497053,0.037160404,415,286,0.10766358142132526,0.09596974699647276,0.011693833591221095
5538,Denis Zakaria,0.030703446,0.08015095,-0.0494475,53,63,0.04386206657167465,0.1145013551863413,-0.07063928483024476
5539,Casemiro,0.8117585,0.55093884,0.26081967,523,346,0.21115105689605537,0.14330779059084853,0.06784326630520683
5540,Valon Behrami,0.24060774,0.24056669,4.10488e-05,467,319,0.06788306400693696,0.06787147641555642,1.1581165546720678e-05
5541,Stephan Lichtsteiner,0.39389482,0.43114066,-0.037245832,288,276,0.12844396674114725,0.14058934087338654,-0.01214538017908732
5542,Paulinho,0.251927,0.3843805,-0.13245349,337,350,0.0647812271118164,0.09884070260184152,-0.03405946731567383
5543,Haris Seferović,-0.1020222,-0.09952604,-0.0024961613,53,148,-0.062040528735599,-0.06052259496740393,-0.0015179358825490282
5544,Ricardo Rodríguez,0.39939916,0.45750272,-0.05810356,426,382,0.0940992744805301,0.10778859522954332,-0.013689320749013212
5545,Breel Embolo,0.119117014,0.15764149,-0.038524464,116,159,0.06742472618630847,0.08923102924658817,-0.021806300061303865
5546,Michael Lang,-0.18569905,0.07150202,-0.25720105,123,121,-0.13812325217507102,0.053183323095652685,-0.19130656344831481
5547,Alisson,0.21824808,0.179895,0.038353086,128,478,0.04109273695047929,0.03387144320180725,0.007221292252321124
5548,Steven Zuber,0.33054408,0.31459868,0.015945412,205,260,0.11441910817072942,0.10889954200157752,0.005519565710654625
5549,Manuel Akanji,0.3538605,0.22069368,0.13316682,590,382,0.0833702736500046,0.05199589155107268,0.03137438209893192
5550,Yann Sommer,-0.2866897,-0.5468248,0.26013514,211,382,-0.0675446924738859,-0.12883307172365838,0.06128838424283172
5551,João Miranda,0.53915393,0.4066106,0.13254334,512,478,0.10151433745188693,0.07655848419317142,0.024955859244119173
5552,Marcelo,0.6892865,0.6329319,0.05635458,587,298,0.20817376463205223,0.1911539295375747,0.017019839894851584
5553,Renato Augusto,0.82336426,0.88244385,-0.059079606,97,67,1.1060116895988805,1.1853723098982627,-0.07936066300121707
5554,Blerim Džemaili,0.3650782,0.43480653,-0.069728285,232,335,0.0980807176276819,0.11681369382943681,-0.01873297193157139
5555,Julian Brandt,0.043913268,0.04918217,-0.005268903,61,41,0.09639497501094167,0.1079608638112138,-0.011565884438956656
5556,Miguel Layún,0.56572807,0.6204994,-0.05477135,273,327,0.15570497658639143,0.17077964526068545,-0.0150746832564701
